"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CD16-CD56+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.263205537806177,9886,"CD14-Lineage-",37560
"CD16+CD56-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.0615015974440895,2310,"CD14-Lineage-",37560
"CD16-CD56-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.452129925452609,16982,"CD14-Lineage-",37560
"CD16+CD56+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.223162939297125,8382,"CD14-Lineage-",37560
"CD14+CD16+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.0258943271965275,1557,"CD14+Lineage-",60129
"HLADR+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.288364150276764,4897,"CD16-CD56-",16982
"CD11c-CD123-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.115580967939555,566,"HLADR+",4897
"CD11c+CD123-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.505003063099857,2473,"HLADR+",4897
"CD11c-CD123+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.193587910965897,948,"HLADR+",4897
"CD11c+CD123+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.185828057994691,910,"HLADR+",4897
"CD14+Lineage-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.239410879380778,60129,"Live",251154
"CD14-Lineage-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.149549678683198,37560,"Live",251154
"CD16-CD56+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.112803889789303,1044,"CD14-Lineage-",9255
"CD16+CD56-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.091301998919503,845,"CD14-Lineage-",9255
"CD16+CD56+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.314424635332253,2910,"CD14-Lineage-",9255
"CD16-CD56-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.481469475958941,4456,"CD14-Lineage-",9255
"CD14+CD16+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0346341867594664,836,"CD14+Lineage-",24138
"HLADR+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.226885098743268,1011,"CD16-CD56-",4456
"CD11c-CD123-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0771513353115727,78,"HLADR+",1011
"CD11c+CD123+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0415430267062315,42,"HLADR+",1011
"CD11c-CD123+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.428288822947577,433,"HLADR+",1011
"CD11c+CD123-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.453016815034619,458,"HLADR+",1011
"CD14+Lineage-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.358284721912989,24138,"Live",67371
"CD14-Lineage-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.13737364741506,9255,"Live",67371
"CD16+CD56+","1349-1_D4_D04.fcs","Stanford","1349","1",0.138621412908762,1454,"CD14-Lineage-",10489
"CD16-CD56+","1349-1_D4_D04.fcs","Stanford","1349","1",0.351511106873868,3687,"CD14-Lineage-",10489
"CD16+CD56-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0817046429592907,857,"CD14-Lineage-",10489
"CD16-CD56-","1349-1_D4_D04.fcs","Stanford","1349","1",0.42816283725808,4491,"CD14-Lineage-",10489
"CD14+CD16+","1349-1_D4_D04.fcs","Stanford","1349","1",0.0119959162838183,470,"CD14+Lineage-",39180
"HLADR+","1349-1_D4_D04.fcs","Stanford","1349","1",0.848808728568248,3812,"CD16-CD56-",4491
"CD11c+CD123+","1349-1_D4_D04.fcs","Stanford","1349","1",0.249737670514166,952,"HLADR+",3812
"CD11c+CD123-","1349-1_D4_D04.fcs","Stanford","1349","1",0.519150052465897,1979,"HLADR+",3812
"CD11c-CD123-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0587618048268625,224,"HLADR+",3812
"CD11c-CD123+","1349-1_D4_D04.fcs","Stanford","1349","1",0.172350472193075,657,"HLADR+",3812
"CD14+Lineage-","1349-1_D4_D04.fcs","Stanford","1349","1",0.308513653973354,39180,"Live",126996
"CD14-Lineage-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0825931525402375,10489,"Live",126996
"CD16+CD56-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0668523676880223,744,"CD14-Lineage-",11129
"CD16+CD56+","1349-2_D5_D05.fcs","Stanford","1349","2",0.136130829364723,1515,"CD14-Lineage-",11129
"CD16-CD56-","1349-2_D5_D05.fcs","Stanford","1349","2",0.410818582082847,4572,"CD14-Lineage-",11129
"CD16-CD56+","1349-2_D5_D05.fcs","Stanford","1349","2",0.386198220864408,4298,"CD14-Lineage-",11129
"CD14+CD16+","1349-2_D5_D05.fcs","Stanford","1349","2",0.0133290336450607,496,"CD14+Lineage-",37212
"HLADR+","1349-2_D5_D05.fcs","Stanford","1349","2",0.821303587051619,3755,"CD16-CD56-",4572
"CD11c+CD123-","1349-2_D5_D05.fcs","Stanford","1349","2",0.497203728362184,1867,"HLADR+",3755
"CD11c-CD123+","1349-2_D5_D05.fcs","Stanford","1349","2",0.17150466045273,644,"HLADR+",3755
"CD11c+CD123+","1349-2_D5_D05.fcs","Stanford","1349","2",0.274833555259654,1032,"HLADR+",3755
"CD11c-CD123-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0564580559254328,212,"HLADR+",3755
"CD14-Lineage-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0834583195848457,11129,"Live",133348
"CD14+Lineage-","1349-2_D5_D05.fcs","Stanford","1349","2",0.279059303476618,37212,"Live",133348
"CD16-CD56-","1349-3_D6_D06.fcs","Stanford","1349","3",0.422099840113697,4752,"CD14-Lineage-",11258
"CD16-CD56+","1349-3_D6_D06.fcs","Stanford","1349","3",0.377242849529224,4247,"CD14-Lineage-",11258
"CD16+CD56+","1349-3_D6_D06.fcs","Stanford","1349","3",0.133682714514123,1505,"CD14-Lineage-",11258
"CD16+CD56-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0669745958429561,754,"CD14-Lineage-",11258
"CD14+CD16+","1349-3_D6_D06.fcs","Stanford","1349","3",0.0114243445385058,417,"CD14+Lineage-",36501
"HLADR+","1349-3_D6_D06.fcs","Stanford","1349","3",0.845538720538721,4018,"CD16-CD56-",4752
"CD11c+CD123+","1349-3_D6_D06.fcs","Stanford","1349","3",0.270781483325037,1088,"HLADR+",4018
"CD11c-CD123+","1349-3_D6_D06.fcs","Stanford","1349","3",0.157789945246391,634,"HLADR+",4018
"CD11c-CD123-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0639621702339472,257,"HLADR+",4018
"CD11c+CD123-","1349-3_D6_D06.fcs","Stanford","1349","3",0.507466401194624,2039,"HLADR+",4018
"CD14-Lineage-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0864590053144104,11258,"Live",130212
"CD14+Lineage-","1349-3_D6_D06.fcs","Stanford","1349","3",0.280319786194821,36501,"Live",130212
"CD16+CD56+","1369_1_D7_D07.fcs","Yale","1369","1",0.295987009974484,1276,"CD14-Lineage-",4311
"CD16-CD56+","1369_1_D7_D07.fcs","Yale","1369","1",0.0964973324054744,416,"CD14-Lineage-",4311
"CD16+CD56-","1369_1_D7_D07.fcs","Yale","1369","1",0.181628392484342,783,"CD14-Lineage-",4311
"CD16-CD56-","1369_1_D7_D07.fcs","Yale","1369","1",0.425887265135699,1836,"CD14-Lineage-",4311
"CD14+CD16+","1369_1_D7_D07.fcs","Yale","1369","1",0.0145510835913313,141,"CD14+Lineage-",9690
"HLADR+","1369_1_D7_D07.fcs","Yale","1369","1",0.396514161220044,728,"CD16-CD56-",1836
"CD11c-CD123-","1369_1_D7_D07.fcs","Yale","1369","1",0.10989010989011,80,"HLADR+",728
"CD11c+CD123-","1369_1_D7_D07.fcs","Yale","1369","1",0.482142857142857,351,"HLADR+",728
"CD11c+CD123+","1369_1_D7_D07.fcs","Yale","1369","1",0.0123626373626374,9,"HLADR+",728
"CD11c-CD123+","1369_1_D7_D07.fcs","Yale","1369","1",0.395604395604396,288,"HLADR+",728
"CD14+Lineage-","1369_1_D7_D07.fcs","Yale","1369","1",0.281981143056687,9690,"Live",34364
"CD14-Lineage-","1369_1_D7_D07.fcs","Yale","1369","1",0.125451053428006,4311,"Live",34364
"CD16-CD56-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.333929554210237,2427,"CD14-Lineage-",7268
"CD16-CD56+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.104980737479362,763,"CD14-Lineage-",7268
"CD16+CD56+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.37369290038525,2716,"CD14-Lineage-",7268
"CD16+CD56-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.187396807925151,1362,"CD14-Lineage-",7268
"CD14+CD16+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0272859625228948,581,"CD14+Lineage-",21293
"HLADR+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.800988875154512,1944,"CD16-CD56-",2427
"CD11c+CD123-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.699588477366255,1360,"HLADR+",1944
"CD11c-CD123-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0766460905349794,149,"HLADR+",1944
"CD11c-CD123+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.203189300411523,395,"HLADR+",1944
"CD11c+CD123+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0205761316872428,40,"HLADR+",1944
"CD14-Lineage-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0823756092032189,7268,"Live",88230
"CD14+Lineage-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.241335146775473,21293,"Live",88230
"CD16-CD56-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.28379521895494,2683,"CD14-Lineage-",9454
"CD16+CD56-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.113814258514914,1076,"CD14-Lineage-",9454
"CD16-CD56+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0840913898878781,795,"CD14-Lineage-",9454
"CD16+CD56+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.518299132642268,4900,"CD14-Lineage-",9454
"CD14+CD16+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0240750575323066,544,"CD14+Lineage-",22596
"HLADR+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.485277674245248,1302,"CD16-CD56-",2683
"CD11c-CD123-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0929339477726575,121,"HLADR+",1302
"CD11c-CD123+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.301075268817204,392,"HLADR+",1302
"CD11c+CD123+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0122887864823349,16,"HLADR+",1302
"CD11c+CD123-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.593701996927803,773,"HLADR+",1302
"CD14-Lineage-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.116860321384425,9454,"Live",80900
"CD14+Lineage-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.279307787391842,22596,"Live",80900
"CD16+CD56+","1369_2_D8_D08.fcs","Yale","1369","2",0.326411290322581,1619,"CD14-Lineage-",4960
"CD16-CD56-","1369_2_D8_D08.fcs","Yale","1369","2",0.377217741935484,1871,"CD14-Lineage-",4960
"CD16+CD56-","1369_2_D8_D08.fcs","Yale","1369","2",0.179637096774194,891,"CD14-Lineage-",4960
"CD16-CD56+","1369_2_D8_D08.fcs","Yale","1369","2",0.116733870967742,579,"CD14-Lineage-",4960
"CD14+CD16+","1369_2_D8_D08.fcs","Yale","1369","2",0.0172442658630504,206,"CD14+Lineage-",11946
"HLADR+","1369_2_D8_D08.fcs","Yale","1369","2",0.410475681453768,768,"CD16-CD56-",1871
"CD11c+CD123-","1369_2_D8_D08.fcs","Yale","1369","2",0.4609375,354,"HLADR+",768
"CD11c-CD123-","1369_2_D8_D08.fcs","Yale","1369","2",0.09765625,75,"HLADR+",768
"CD11c+CD123+","1369_2_D8_D08.fcs","Yale","1369","2",0.0104166666666667,8,"HLADR+",768
"CD11c-CD123+","1369_2_D8_D08.fcs","Yale","1369","2",0.430989583333333,331,"HLADR+",768
"CD14-Lineage-","1369_2_D8_D08.fcs","Yale","1369","2",0.116061400224635,4960,"Live",42736
"CD14+Lineage-","1369_2_D8_D08.fcs","Yale","1369","2",0.279530138524897,11946,"Live",42736
"CD16-CD56+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.1179688595876,841,"CD14-Lineage-",7129
"CD16+CD56+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.372141955393463,2653,"CD14-Lineage-",7129
"CD16-CD56-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.320662084443821,2286,"CD14-Lineage-",7129
"CD16+CD56-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.189227100575116,1349,"CD14-Lineage-",7129
"CD14+CD16+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0231206489110302,362,"CD14+Lineage-",15657
"HLADR+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.586176727909011,1340,"CD16-CD56-",2286
"CD11c+CD123-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.72089552238806,966,"HLADR+",1340
"CD11c-CD123-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0776119402985075,104,"HLADR+",1340
"CD11c+CD123+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0186567164179104,25,"HLADR+",1340
"CD11c-CD123+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.182835820895522,245,"HLADR+",1340
"CD14+Lineage-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.223949766137914,15657,"Live",69913
"CD14-Lineage-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.101969590777109,7129,"Live",69913
"CD16-CD56+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0843407104333271,907,"CD14-Lineage-",10754
"CD16-CD56-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.291705411939743,3137,"CD14-Lineage-",10754
"CD16+CD56-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0978240654640134,1052,"CD14-Lineage-",10754
"CD16+CD56+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.526129812162916,5658,"CD14-Lineage-",10754
"CD14+CD16+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0228258488499452,521,"CD14+Lineage-",22825
"HLADR+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.439273190946764,1378,"CD16-CD56-",3137
"CD11c-CD123-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0841799709724238,116,"HLADR+",1378
"CD11c+CD123+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0123367198838897,17,"HLADR+",1378
"CD11c+CD123-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.595791001451379,821,"HLADR+",1378
"CD11c-CD123+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.307692307692308,424,"HLADR+",1378
"CD14-Lineage-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.118226492672684,10754,"Live",90961
"CD14+Lineage-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.250931717989028,22825,"Live",90961
"CD16-CD56+","1369_3_D9_D09.fcs","Yale","1369","3",0.0941088367448827,377,"CD14-Lineage-",4006
"CD16-CD56-","1369_3_D9_D09.fcs","Yale","1369","3",0.40564153769346,1625,"CD14-Lineage-",4006
"CD16+CD56-","1369_3_D9_D09.fcs","Yale","1369","3",0.213679480778832,856,"CD14-Lineage-",4006
"CD16+CD56+","1369_3_D9_D09.fcs","Yale","1369","3",0.286570144782826,1148,"CD14-Lineage-",4006
"CD14+CD16+","1369_3_D9_D09.fcs","Yale","1369","3",0.0160857908847185,138,"CD14+Lineage-",8579
"HLADR+","1369_3_D9_D09.fcs","Yale","1369","3",0.409846153846154,666,"CD16-CD56-",1625
"CD11c-CD123-","1369_3_D9_D09.fcs","Yale","1369","3",0.0915915915915916,61,"HLADR+",666
"CD11c+CD123+","1369_3_D9_D09.fcs","Yale","1369","3",0.018018018018018,12,"HLADR+",666
"CD11c+CD123-","1369_3_D9_D09.fcs","Yale","1369","3",0.48048048048048,320,"HLADR+",666
"CD11c-CD123+","1369_3_D9_D09.fcs","Yale","1369","3",0.40990990990991,273,"HLADR+",666
"CD14-Lineage-","1369_3_D9_D09.fcs","Yale","1369","3",0.125195324707794,4006,"Live",31998
"CD14+Lineage-","1369_3_D9_D09.fcs","Yale","1369","3",0.268110506906682,8579,"Live",31998
"CD16-CD56-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.338244474965664,2709,"CD14-Lineage-",8009
"CD16-CD56+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.112873017854913,904,"CD14-Lineage-",8009
"CD16+CD56+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.37295542514671,2987,"CD14-Lineage-",8009
"CD16+CD56-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.175927082032713,1409,"CD14-Lineage-",8009
"CD14+CD16+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0267133671388991,511,"CD14+Lineage-",19129
"HLADR+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.790697674418605,2142,"CD16-CD56-",2709
"CD11c+CD123+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0298786181139122,64,"HLADR+",2142
"CD11c-CD123-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0929038281979458,199,"HLADR+",2142
"CD11c+CD123-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.655929038281979,1405,"HLADR+",2142
"CD11c-CD123+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.221288515406162,474,"HLADR+",2142
"CD14-Lineage-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0877179532112503,8009,"Live",91304
"CD14+Lineage-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.209508893367213,19129,"Live",91304
"CD16-CD56+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0773149803360744,865,"CD14-Lineage-",11188
"CD16+CD56-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0992134429746157,1110,"CD14-Lineage-",11188
"CD16+CD56+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.527171969967823,5898,"CD14-Lineage-",11188
"CD16-CD56-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.296299606721487,3315,"CD14-Lineage-",11188
"CD14+CD16+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0237756816126114,552,"CD14+Lineage-",23217
"HLADR+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.393966817496229,1306,"CD16-CD56-",3315
"CD11c-CD123-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0857580398162328,112,"HLADR+",1306
"CD11c+CD123+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.00918836140888208,12,"HLADR+",1306
"CD11c+CD123-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.590352220520674,771,"HLADR+",1306
"CD11c-CD123+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.314701378254211,411,"HLADR+",1306
"CD14+Lineage-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.249744522014135,23217,"Live",92963
"CD14-Lineage-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.120348956036272,11188,"Live",92963
"CD16+CD56-","1369-1_D7_D07.fcs","Stanford","1369","1",0.155007576801212,5626,"CD14-Lineage-",36295
"CD16-CD56+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0937870230059237,3404,"CD14-Lineage-",36295
"CD16+CD56+","1369-1_D7_D07.fcs","Stanford","1369","1",0.264168618266979,9588,"CD14-Lineage-",36295
"CD16-CD56-","1369-1_D7_D07.fcs","Stanford","1369","1",0.487036781925885,17677,"CD14-Lineage-",36295
"CD14+CD16+","1369-1_D7_D07.fcs","Stanford","1369","1",0.00838007114331231,384,"CD14+Lineage-",45823
"HLADR+","1369-1_D7_D07.fcs","Stanford","1369","1",0.777564066300843,13745,"CD16-CD56-",17677
"CD11c-CD123+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0313568570389232,431,"HLADR+",13745
"CD11c-CD123-","1369-1_D7_D07.fcs","Stanford","1369","1",0.0361586031284103,497,"HLADR+",13745
"CD11c+CD123+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0371771553292106,511,"HLADR+",13745
"CD11c+CD123-","1369-1_D7_D07.fcs","Stanford","1369","1",0.895307384503456,12306,"HLADR+",13745
"CD14+Lineage-","1369-1_D7_D07.fcs","Stanford","1369","1",0.191262281807481,45823,"Live",239582
"CD14-Lineage-","1369-1_D7_D07.fcs","Stanford","1369","1",0.151493017004616,36295,"Live",239582
"CD16-CD56-","1369-2_D8_D08.fcs","Stanford","1369","2",0.499817971206354,15102,"CD14-Lineage-",30215
"CD16+CD56+","1369-2_D8_D08.fcs","Stanford","1369","2",0.255634618566937,7724,"CD14-Lineage-",30215
"CD16+CD56-","1369-2_D8_D08.fcs","Stanford","1369","2",0.152937282806553,4621,"CD14-Lineage-",30215
"CD16-CD56+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0916101274201555,2768,"CD14-Lineage-",30215
"CD14+CD16+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0082022009667798,319,"CD14+Lineage-",38892
"HLADR+","1369-2_D8_D08.fcs","Stanford","1369","2",0.76552774466958,11561,"CD16-CD56-",15102
"CD11c-CD123+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0285442435775452,330,"HLADR+",11561
"CD11c+CD123+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0390104662226451,451,"HLADR+",11561
"CD11c+CD123-","1369-2_D8_D08.fcs","Stanford","1369","2",0.895078280425569,10348,"HLADR+",11561
"CD11c-CD123-","1369-2_D8_D08.fcs","Stanford","1369","2",0.037367009774241,432,"HLADR+",11561
"CD14+Lineage-","1369-2_D8_D08.fcs","Stanford","1369","2",0.195053939245001,38892,"Live",199391
"CD14-Lineage-","1369-2_D8_D08.fcs","Stanford","1369","2",0.151536428424553,30215,"Live",199391
"CD16+CD56+","1369-3_D9_D09.fcs","Stanford","1369","3",0.25092239083705,7821,"CD14-Lineage-",31169
"CD16-CD56+","1369-3_D9_D09.fcs","Stanford","1369","3",0.084154127498476,2623,"CD14-Lineage-",31169
"CD16-CD56-","1369-3_D9_D09.fcs","Stanford","1369","3",0.500593538451667,15603,"CD14-Lineage-",31169
"CD16+CD56-","1369-3_D9_D09.fcs","Stanford","1369","3",0.164329943212808,5122,"CD14-Lineage-",31169
"CD14+CD16+","1369-3_D9_D09.fcs","Stanford","1369","3",0.00648819863083682,254,"CD14+Lineage-",39148
"HLADR+","1369-3_D9_D09.fcs","Stanford","1369","3",0.754278023457028,11769,"CD16-CD56-",15603
"CD11c+CD123+","1369-3_D9_D09.fcs","Stanford","1369","3",0.0360268501996771,424,"HLADR+",11769
"CD11c+CD123-","1369-3_D9_D09.fcs","Stanford","1369","3",0.898037216416008,10569,"HLADR+",11769
"CD11c-CD123+","1369-3_D9_D09.fcs","Stanford","1369","3",0.0284646104171977,335,"HLADR+",11769
"CD11c-CD123-","1369-3_D9_D09.fcs","Stanford","1369","3",0.037471322967117,441,"HLADR+",11769
"CD14-Lineage-","1369-3_D9_D09.fcs","Stanford","1369","3",0.148577339441232,31169,"Live",209783
"CD14+Lineage-","1369-3_D9_D09.fcs","Stanford","1369","3",0.186611879894939,39148,"Live",209783
"CD16-CD56+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.248656067711312,2174,"CD14-Lineage-",8743
"CD16+CD56-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.0762896031110603,667,"CD14-Lineage-",8743
"CD16+CD56+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.440237904609402,3849,"CD14-Lineage-",8743
"CD16-CD56-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.234816424568226,2053,"CD14-Lineage-",8743
"CD14+CD16+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.0205627705627706,361,"CD14+Lineage-",17556
"HLADR+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.240623477837311,494,"CD16-CD56-",2053
"CD11c+CD123-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.473684210526316,234,"HLADR+",494
"CD11c-CD123+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.251012145748988,124,"HLADR+",494
"CD11c-CD123-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.123481781376518,61,"HLADR+",494
"CD11c+CD123+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.151821862348178,75,"HLADR+",494
"CD14-Lineage-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.137397262426728,8743,"Live",63633
"CD14+Lineage-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.275894582999387,17556,"Live",63633
"CD16+CD56-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.0783049286043298,680,"CD14-Lineage-",8684
"CD16-CD56-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.224666052510364,1951,"CD14-Lineage-",8684
"CD16-CD56+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.26289728235836,2283,"CD14-Lineage-",8684
"CD16+CD56+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.434131736526946,3770,"CD14-Lineage-",8684
"CD14+CD16+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.0187378972548126,329,"CD14+Lineage-",17558
"HLADR+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.269605330599692,526,"CD16-CD56-",1951
"CD11c+CD123-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.365019011406844,192,"HLADR+",526
"CD11c+CD123+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.237642585551331,125,"HLADR+",526
"CD11c-CD123+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.277566539923954,146,"HLADR+",526
"CD11c-CD123-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.119771863117871,63,"HLADR+",526
"CD14+Lineage-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.276586695231644,17558,"Live",63481
"CD14-Lineage-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.136796836848821,8684,"Live",63481
"CD16-CD56+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.234929906542056,2011,"CD14-Lineage-",8560
