"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CXCR3+CCR6+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",7.59503284851707e-05,2,"CD4-CD8+",6876
"CD38-HLADR+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.0575215599643145,1354,"CD4+CD8-",5351
"CD38+HLADR-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.475126385997706,11184,"CD4+CD8-",5351
"CD4+CD8-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.452664371839003,23539,"CD3",12923
"CXCR3-CCR6-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.880036456157673,23174,"CD4-CD8+",6876
"CD38-HLADR+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.0775832605476019,2043,"CD4-CD8+",6876
"CXCR3-CCR6-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.6020646586516,14172,"CD4+CD8-",5351
"CD38-HLADR-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.896479702274712,23607,"CD4-CD8+",6876
"CXCR3+CCR6-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.142954246144696,3365,"CD4+CD8-",5351
"CD4-CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.506394107805619,26333,"CD3",12923
"CXCR3-CCR6+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.119242015721718,3140,"CD4-CD8+",6876
"Lymphocytes","12828_3_Thelper_E03.fcs","NHLBI","12828","3",1,84086,"nonDebris",24329
"CD3","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.629979162628416,52001,"Live",23083
"CD38-HLADR-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.440927821912571,10379,"CD4+CD8-",5351
"CD38+HLADR+","1349_1_E4_E04.fcs","Yale","1349","1",0.0119407737621398,75,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_1_E4_E04.fcs","Yale","1349","1",0.0064355407930247,31,"CD4-CD8+",6876
"CD38-HLADR-","1349_1_E4_E04.fcs","Yale","1349","1",0.92048993149263,4434,"CD4-CD8+",6876
"CD38+HLADR-","1349_1_E4_E04.fcs","Yale","1349","1",0.426206018149976,2677,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_1_E4_E04.fcs","Yale","1349","1",0.00015921031682853,1,"CD4+CD8-",5351
"CD38+HLADR-","1349_1_E4_E04.fcs","Yale","1349","1",0.0411044218393191,198,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_1_E4_E04.fcs","Yale","1349","1",0.00429867855437032,27,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_1_E4_E04.fcs","Yale","1349","1",0.0064355407930247,31,"CD4-CD8+",6876
"CD38+HLADR+","1349_1_E4_E04.fcs","Yale","1349","1",0.00954951214448827,46,"CD4-CD8+",6876
"CD38-HLADR+","1349_1_E4_E04.fcs","Yale","1349","1",0.0192644483362522,121,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_1_E4_E04.fcs","Yale","1349","1",0.994905269861487,6249,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_1_E4_E04.fcs","Yale","1349","1",0.984845339422877,4744,"CD4-CD8+",6876
"CD4+CD8-","1349_1_E4_E04.fcs","Yale","1349","1",0.51627486437613,6281,"CD3",12923
"CD38-HLADR+","1349_1_E4_E04.fcs","Yale","1349","1",0.0288561345235624,139,"CD4-CD8+",6876
"CD4-CD8+","1349_1_E4_E04.fcs","Yale","1349","1",0.39593950353444,4817,"CD3",12923
"Lymphocytes","1349_1_E4_E04.fcs","Yale","1349","1",1,17653,"nonDebris",24329
"CXCR3+CCR6+","1349_1_E4_E04.fcs","Yale","1349","1",0.00228357899107328,11,"CD4-CD8+",6876
"CD3","1349_1_E4_E04.fcs","Yale","1349","1",0.699356173833065,12166,"Live",23083
"CXCR3+CCR6-","1349_1_E4_E04.fcs","Yale","1349","1",0.000796051584142652,5,"CD4+CD8-",5351
"CD38-HLADR-","1349_1_E4_E04.fcs","Yale","1349","1",0.542588759751632,3408,"CD4+CD8-",5351
"CD4-CD8+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.393076305220884,24469,"CD3",12923
"CXCR3+CCR6+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.000305819749839445,10,"CD4+CD8-",5351
"CD38-HLADR-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.931872982140668,22802,"CD4-CD8+",6876
"CD38-HLADR+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.0571335158772324,1398,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.0248886345988802,609,"CD4-CD8+",6876
"CD38+HLADR+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.00441374800768319,108,"CD4-CD8+",6876
"CD38+HLADR-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.00657975397441661,161,"CD4-CD8+",6876
"CD38-HLADR-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.56845775100156,18588,"CD4+CD8-",5351
"CD38-HLADR+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.0293892779595706,961,"CD4+CD8-",5351
"CD38+HLADR-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.384017859873391,12557,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.97015199241567,31723,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.00465895623033226,114,"CD4-CD8+",6876
"CD3","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.743070642442763,62250,"Live",23083
"Lymphocytes","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",1,88675,"nonDebris",24329
"CXCR3+CCR6-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.00886877274534389,290,"CD4+CD8-",5351
"CD38+HLADR+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.0181351111654791,593,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.801994360210879,19624,"CD4-CD8+",6876
"CXCR3+CCR6-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.168458048959908,4122,"CD4-CD8+",6876
"CD4+CD8-","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.525285140562249,32699,"CD3",12923
"CXCR3-CCR6+","1349_1_TH1,2f,2,2f,17.fcs","Baylor","1349","1",0.0206734150891465,676,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.0556639758715515,1255,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.00527809811052958,119,"CD4-CD8+",6876
"CD4-CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.412311181010204,22546,"CD3",12923
"CD38-HLADR+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.112436795883971,2535,"CD4-CD8+",6876
"CD3","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.663358889751553,54682,"Live",23083
"CD4+CD8-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.502889433451593,27499,"CD3",12923
"CXCR3+CCR6+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.00756391141496054,208,"CD4+CD8-",5351
"CD38+HLADR+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.0223644496163497,615,"CD4+CD8-",5351
"CD38-HLADR+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.0532019346158042,1463,"CD4+CD8-",5351
"CD38+HLADR-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.00416925396966202,94,"CD4-CD8+",6876
"CD38-HLADR-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.540601476417324,14866,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.191497872649915,5266,"CD4+CD8-",5351
"Lymphocytes","1349_1_Thelper_E04.fcs","NHLBI","1349","1",1,85454,"nonDebris",24329
"CD38-HLADR-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.878914219817262,19816,"CD4-CD8+",6876
"CD38+HLADR+","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.00447973032910494,101,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.860108223188149,19392,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.793047019891632,21808,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.0789497028297702,1780,"CD4-CD8+",6876
"CXCR3+CCR6-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.00789119604349249,217,"CD4+CD8-",5351
"CD38+HLADR-","1349_1_Thelper_E04.fcs","NHLBI","1349","1",0.383832139350522,10555,"CD4+CD8-",5351
"CD3","1349_2_E5_E05.fcs","Yale","1349","2",0.698139341613186,15121,"Live",23083
"CXCR3-CCR6+","1349_2_E5_E05.fcs","Yale","1349","2",0.0134996582365003,79,"CD4-CD8+",6876
"Lymphocytes","1349_2_E5_E05.fcs","Yale","1349","2",1,21992,"nonDebris",24329
"CD38+HLADR-","1349_2_E5_E05.fcs","Yale","1349","2",0.407552973342447,2385,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_2_E5_E05.fcs","Yale","1349","2",0.00273410799726589,16,"CD4-CD8+",6876
"CD38-HLADR+","1349_2_E5_E05.fcs","Yale","1349","2",0.0153793574846206,90,"CD4-CD8+",6876
"CD38-HLADR-","1349_2_E5_E05.fcs","Yale","1349","2",0.555878332194122,3253,"CD4-CD8+",6876
"CD38+HLADR-","1349_2_E5_E05.fcs","Yale","1349","2",0.385137683892871,3063,"CD4+CD8-",5351
"CD4-CD8+","1349_2_E5_E05.fcs","Yale","1349","2",0.387011441042259,5852,"CD3",12923
"CXCR3-CCR6+","1349_2_E5_E05.fcs","Yale","1349","2",0.004149377593361,33,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_2_E5_E05.fcs","Yale","1349","2",0.995221928831887,7915,"CD4+CD8-",5351
"CD38-HLADR+","1349_2_E5_E05.fcs","Yale","1349","2",0.0204954105369043,163,"CD4+CD8-",5351
"CD38+HLADR+","1349_2_E5_E05.fcs","Yale","1349","2",0.0211893369788107,124,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_2_E5_E05.fcs","Yale","1349","2",0,0,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_2_E5_E05.fcs","Yale","1349","2",0.000754432289701999,6,"CD4+CD8-",5351
"CD38+HLADR+","1349_2_E5_E05.fcs","Yale","1349","2",0.013202565069785,105,"CD4+CD8-",5351
"CD38-HLADR-","1349_2_E5_E05.fcs","Yale","1349","2",0.58116434050044,4622,"CD4+CD8-",5351
"CD4+CD8-","1349_2_E5_E05.fcs","Yale","1349","2",0.525957277957807,7953,"CD3",12923
"CXCR3+CCR6-","1349_2_E5_E05.fcs","Yale","1349","2",0.00119617224880383,7,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_2_E5_E05.fcs","Yale","1349","2",0.98257006151743,5750,"CD4-CD8+",6876
"CD38+HLADR-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0100553655756391,247,"CD4-CD8+",6876
"CD38+HLADR+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0181249601123237,568,"CD4+CD8-",5351
"Lymphocytes","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",1,88172,"nonDebris",24329
"CD38-HLADR-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.919149975574011,22578,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.00333821853118385,82,"CD4-CD8+",6876
"CD38+HLADR-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.370381007084051,11607,"CD4+CD8-",5351
"CD4-CD8+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.404598761365134,24564,"CD3",12923
"CXCR3-CCR6+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0203905801263642,639,"CD4+CD8-",5351
"CD38-HLADR+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0627340823970037,1541,"CD4-CD8+",6876
"CD38-HLADR+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0318463207607378,998,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.160560169353525,3944,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.000223370987299764,7,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.00552045440040845,173,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.973865594485928,30519,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.0229197199153232,563,"CD4-CD8+",6876
"CD4+CD8-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.516174726577942,31338,"CD3",12923
"CD38-HLADR-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.579647712042887,18165,"CD4+CD8-",5351
"CD3","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.729693997740439,60712,"Live",23083
"CXCR3-CCR6-","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.813181892199967,19975,"CD4-CD8+",6876
"CD38+HLADR+","1349_2_TH1,2f,2,2f,17.fcs","Baylor","1349","2",0.00806057645334636,198,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.00674214017882896,187,"CD4+CD8-",5351
"CD38+HLADR+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.0264638015575425,734,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.00674214017882896,187,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.00693718918467132,166,"CD4-CD8+",6876
"CD38-HLADR+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.0551990193250649,1531,"CD4+CD8-",5351
"CD4-CD8+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.435769959207459,23929,"CD3",12923
"CD38-HLADR+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.105186175769986,2517,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.188311220074993,5223,"CD4+CD8-",5351
"CD38-HLADR-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.886205023193614,21206,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.0482677922186468,1155,"CD4-CD8+",6876
"CD38-HLADR-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.53140323045861,14739,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.869488904676334,20806,"CD4-CD8+",6876
"CD38+HLADR-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.386933948658783,10732,"CD4+CD8-",5351
"CD3","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.652766220489289,54912,"Live",23083
"CD4+CD8-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.505099067599068,27736,"CD3",12923
"CXCR3+CCR6-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.0753061139203477,1802,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.798204499567349,22139,"CD4+CD8-",5351
"Lymphocytes","1349_2_Thelper_E05.fcs","NHLBI","1349","2",1,87072,"nonDebris",24329
"CD38+HLADR+","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.00447156170337248,107,"CD4-CD8+",6876
"CD38+HLADR-","1349_2_Thelper_E05.fcs","NHLBI","1349","2",0.00413723933302687,99,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_3_E6_E06.fcs","Yale","1349","3",0.000200280392549569,2,"CD4+CD8-",5351
"CD38-HLADR-","1349_3_E6_E06.fcs","Yale","1349","3",0.575005007009814,5742,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_3_E6_E06.fcs","Yale","1349","3",0.000400560785099139,4,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_3_E6_E06.fcs","Yale","1349","3",0.0135267047831544,97,"CD4-CD8+",6876
"CXCR3+CCR6-","1349_3_E6_E06.fcs","Yale","1349","3",0.00697252823873937,50,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_3_E6_E06.fcs","Yale","1349","3",0.0100140196274785,100,"CD4+CD8-",5351
"CD3","1349_3_E6_E06.fcs","Yale","1349","3",0.719510328997705,18808,"Live",23083
"CD38+HLADR-","1349_3_E6_E06.fcs","Yale","1349","3",0.0344442894993725,247,"CD4-CD8+",6876
"CD4+CD8-","1349_3_E6_E06.fcs","Yale","1349","3",0.5309442790302,9986,"CD3",12923
"CD38-HLADR+","1349_3_E6_E06.fcs","Yale","1349","3",0.028169014084507,202,"CD4-CD8+",6876
"CD38-HLADR+","1349_3_E6_E06.fcs","Yale","1349","3",0.0214300020028039,214,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_3_E6_E06.fcs","Yale","1349","3",0.00195230790684702,14,"CD4-CD8+",6876
"CD4-CD8+","1349_3_E6_E06.fcs","Yale","1349","3",0.381273925988941,7171,"CD3",12923
"CD38+HLADR+","1349_3_E6_E06.fcs","Yale","1349","3",0.00976153953423511,70,"CD4-CD8+",6876
"CD38-HLADR-","1349_3_E6_E06.fcs","Yale","1349","3",0.927625156881885,6652,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_3_E6_E06.fcs","Yale","1349","3",0.989485279391148,9881,"CD4+CD8-",5351
"Lymphocytes","1349_3_E6_E06.fcs","Yale","1349","3",1,26596,"nonDebris",24329
"CD38+HLADR-","1349_3_E6_E06.fcs","Yale","1349","3",0.390446625275386,3899,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_3_E6_E06.fcs","Yale","1349","3",0.977548459071259,7010,"CD4-CD8+",6876
"CD38+HLADR+","1349_3_E6_E06.fcs","Yale","1349","3",0.0131183657119968,131,"CD4+CD8-",5351
"CD38-HLADR+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0689215060625399,1620,"CD4-CD8+",6876
"CXCR3+CCR6+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.00357370772176133,84,"CD4-CD8+",6876
"CD38+HLADR+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0082110189321421,193,"CD4-CD8+",6876
"CXCR3+CCR6-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.17800467985535,4184,"CD4-CD8+",6876
"CD3","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.737977797480051,59098,"Live",23083
"Lymphocytes","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",1,84766,"nonDebris",24329
"CXCR3+CCR6+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.00051385811092912,16,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.01531589023612,360,"CD4-CD8+",6876
"CD38-HLADR-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.909848968304616,21386,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.971512990975367,30250,"CD4+CD8-",5351
"CD38+HLADR+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0167325047371295,521,"CD4+CD8-",5351
"CD4-CD8+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.397729195573454,23505,"CD3",12923
"CD38+HLADR-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.370009956000899,11521,"CD4+CD8-",5351
"CXCR3-CCR6-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.803105722186769,18877,"CD4-CD8+",6876
"CXCR3-CCR6+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0212287632077593,661,"CD4+CD8-",5351
"CD38-HLADR+","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0332401965507274,1035,"CD4+CD8-",5351
"CD38-HLADR-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.580017342711244,18060,"CD4+CD8-",5351
"CD4+CD8-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.526870621679245,31137,"CD3",12923
"CXCR3+CCR6-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.0067443877059447,210,"CD4+CD8-",5351
"CD38+HLADR-","1349_3_TH1,2f,2,2f,17.fcs","Baylor","1349","3",0.013018506700702,306,"CD4-CD8+",6876
"CD3","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.649743733584925,50962,"Live",23083
"CD38+HLADR+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.00390136547791727,78,"CD4-CD8+",6876
"CD38-HLADR-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.874205972090232,17478,"CD4-CD8+",6876
"CXCR3+CCR6-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.0837293052568399,1674,"CD4-CD8+",6876
"CD4-CD8+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.39231191868451,19993,"CD3",12923
"CXCR3-CCR6+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.0545690991847146,1091,"CD4-CD8+",6876
"CD38+HLADR-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.377231535140601,9699,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.00680642526545059,175,"CD4+CD8-",5351
"CD38-HLADR+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.0596631791840068,1534,"CD4+CD8-",5351
"CD38+HLADR-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.00370129545340869,74,"CD4-CD8+",6876
"CD38+HLADR+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.0281980475282953,725,"CD4+CD8-",5351
"CD38-HLADR-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.534907238147097,13753,"CD4+CD8-",5351
"Lymphocytes","1349_3_Thelper_E06.fcs","NHLBI","1349","3",1,81324,"nonDebris",24329
"CD38-HLADR+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.118191366978442,2363,"CD4-CD8+",6876
"CD4+CD8-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.504513166673207,25711,"CD3",12923
"CXCR3-CCR6-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.790206526389483,20317,"CD4+CD8-",5351
"CXCR3+CCR6-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.00579518494029793,149,"CD4+CD8-",5351
"CXCR3-CCR6+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.197191863404768,5070,"CD4+CD8-",5351
"CXCR3+CCR6+","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.0101035362376832,202,"CD4-CD8+",6876
"CXCR3-CCR6-","1349_3_Thelper_E06.fcs","NHLBI","1349","3",0.851598059320762,17026,"CD4-CD8+",6876
"CD38+HLADR-","1349-1_E4_E04.fcs","Stanford","1349","1",0.366581956797967,2308,"CD4+CD8-",5351
"CD38+HLADR+","1349-1_E4_E04.fcs","Stanford","1349","1",0.0252541296060991,159,"CD4+CD8-",5351
"CXCR3-CCR6+","1349-1_E4_E04.fcs","Stanford","1349","1",0.00868862396443726,43,"CD4-CD8+",6876
"CD4-CD8+","1349-1_E4_E04.fcs","Stanford","1349","1",0.39215530903328,4949,"CD3",12923
"CD38-HLADR-","1349-1_E4_E04.fcs","Stanford","1349","1",0.563532401524778,3548,"CD4+CD8-",5351
"CXCR3+CCR6+","1349-1_E4_E04.fcs","Stanford","1349","1",0,0,"CD4+CD8-",5351
"CD38-HLADR+","1349-1_E4_E04.fcs","Stanford","1349","1",0.0446315120711563,281,"CD4+CD8-",5351
"CD38-HLADR+","1349-1_E4_E04.fcs","Stanford","1349","1",0.0654677712669226,324,"CD4-CD8+",6876
"CD38+HLADR-","1349-1_E4_E04.fcs","Stanford","1349","1",0.0113154172560113,56,"CD4-CD8+",6876
"CD38+HLADR+","1349-1_E4_E04.fcs","Stanford","1349","1",0.00606183067286321,30,"CD4-CD8+",6876
"CXCR3-CCR6-","1349-1_E4_E04.fcs","Stanford","1349","1",0.988246505717916,6222,"CD4+CD8-",5351
"CXCR3-CCR6+","1349-1_E4_E04.fcs","Stanford","1349","1",0.00254129606099111,16,"CD4+CD8-",5351
"CXCR3+CCR6-","1349-1_E4_E04.fcs","Stanford","1349","1",0.00921219822109276,58,"CD4+CD8-",5351
"CD4+CD8-","1349-1_E4_E04.fcs","Stanford","1349","1",0.498890649762282,6296,"CD3",12923
"CXCR3+CCR6-","1349-1_E4_E04.fcs","Stanford","1349","1",0.0181854920185896,90,"CD4-CD8+",6876
"CD3","1349-1_E4_E04.fcs","Stanford","1349","1",0.754559043348281,12620,"Live",23083
"CXCR3-CCR6-","1349-1_E4_E04.fcs","Stanford","1349","1",0.971509395837543,4808,"CD4-CD8+",6876
"CXCR3+CCR6+","1349-1_E4_E04.fcs","Stanford","1349","1",0.00161648817943019,8,"CD4-CD8+",6876
"CD38-HLADR-","1349-1_E4_E04.fcs","Stanford","1349","1",0.917154980804203,4539,"CD4-CD8+",6876
"Lymphocytes","1349-1_E4_E04.fcs","Stanford","1349","1",1,18095,"nonDebris",24329
"CD38+HLADR+","1349-2_E5_E05.fcs","Stanford","1349","2",0.0236607142857143,159,"CD4+CD8-",5351
"CD4-CD8+","1349-2_E5_E05.fcs","Stanford","1349","2",0.398685085321711,5397,"CD3",12923
"CXCR3-CCR6+","1349-2_E5_E05.fcs","Stanford","1349","2",0.000297619047619048,2,"CD4+CD8-",5351
"CD38-HLADR+","1349-2_E5_E05.fcs","Stanford","1349","2",0.0380952380952381,256,"CD4+CD8-",5351
"CXCR3-CCR6-","1349-2_E5_E05.fcs","Stanford","1349","2",0.99077380952381,6658,"CD4+CD8-",5351
"CD38-HLADR+","1349-2_E5_E05.fcs","Stanford","1349","2",0.0739299610894942,399,"CD4-CD8+",6876
"CD38-HLADR-","1349-2_E5_E05.fcs","Stanford","1349","2",0.583184523809524,3919,"CD4+CD8-",5351
"CD38+HLADR+","1349-2_E5_E05.fcs","Stanford","1349","2",0.00518806744487678,28,"CD4-CD8+",6876
"CD3","1349-2_E5_E05.fcs","Stanford","1349","2",0.74765271180824,13537,"Live",23083
"CXCR3+CCR6-","1349-2_E5_E05.fcs","Stanford","1349","2",0.00892857142857143,60,"CD4+CD8-",5351
"CD38+HLADR-","1349-2_E5_E05.fcs","Stanford","1349","2",0.00870854178247174,47,"CD4-CD8+",6876
