"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CD16+CD56+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.179176307265155,1936,"CD14-Lineage-",10805
"CD16-CD56-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.414530310041647,4479,"CD14-Lineage-",10805
"CD16+CD56-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.191670522906062,2071,"CD14-Lineage-",10805
"CD14+CD16+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.0222563806961924,695,"CD14+Lineage-",31227
"HLADR+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.589863808885912,2642,"CD16-CD56-",4479
"CD11c-CD123+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.274791824375473,726,"HLADR+",2642
"CD11c+CD123-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.441332323996972,1166,"HLADR+",2642
"CD11c+CD123+","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.165783497350492,438,"HLADR+",2642
"CD11c-CD123-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.118092354277063,312,"HLADR+",2642
"CD14-Lineage-","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.0860729847928433,10805,"Live",125533
"Monocytes","1349_3_DC,2f,MONO,2f,NK.fcs","Baylor","1349","3",0.996264826192018,126161,"root",126634
"CD16-CD56+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.124227773301101,925,"CD14-Lineage-",7446
"CD16-CD56-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.478511952726296,3563,"CD14-Lineage-",7446
"CD16+CD56+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.365162503357507,2719,"CD14-Lineage-",7446
"CD16+CD56-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0320977706150954,239,"CD14-Lineage-",7446
"CD14+CD16+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0233418367346939,549,"CD14+Lineage-",23520
"HLADR+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.149593039573393,533,"CD16-CD56-",3563
"CD11c-CD123+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.433395872420263,231,"HLADR+",533
"CD11c+CD123+","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.0206378986866792,11,"HLADR+",533
"CD11c-CD123-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.150093808630394,80,"HLADR+",533
"CD11c+CD123-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.395872420262664,211,"HLADR+",533
"CD14-Lineage-","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.113992651561543,7446,"Live",65320
"Monocytes","1349_3_DcMonNk_D06.fcs","NHLBI","1349","3",0.999314803229362,67088,"root",67134
"CD16+CD56+","1349-1_D4_D04.fcs","Stanford","1349","1",0.141990625861594,1545,"CD14-Lineage-",10881
"CD16-CD56-","1349-1_D4_D04.fcs","Stanford","1349","1",0.430934656741108,4689,"CD14-Lineage-",10881
"CD16-CD56+","1349-1_D4_D04.fcs","Stanford","1349","1",0.337193272677144,3669,"CD14-Lineage-",10881
"CD16+CD56-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0898814447201544,978,"CD14-Lineage-",10881
"CD14+CD16+","1349-1_D4_D04.fcs","Stanford","1349","1",0.0122620366315464,476,"CD14+Lineage-",38819
"HLADR+","1349-1_D4_D04.fcs","Stanford","1349","1",0.846022606099382,3967,"CD16-CD56-",4689
"CD11c+CD123+","1349-1_D4_D04.fcs","Stanford","1349","1",0.2268716914545,900,"HLADR+",3967
"CD11c-CD123+","1349-1_D4_D04.fcs","Stanford","1349","1",0.17091000756239,678,"HLADR+",3967
"CD11c-CD123-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0604991177211999,240,"HLADR+",3967
"CD11c+CD123-","1349-1_D4_D04.fcs","Stanford","1349","1",0.541719183261911,2149,"HLADR+",3967
"CD14-Lineage-","1349-1_D4_D04.fcs","Stanford","1349","1",0.0853271225915732,10881,"Live",127521
"Monocytes","1349-1_D4_D04.fcs","Stanford","1349","1",0.999396621078037,129194,"root",129272
"CD16+CD56+","1349-2_D5_D05.fcs","Stanford","1349","2",0.142601538736804,1594,"CD14-Lineage-",11178
"CD16-CD56-","1349-2_D5_D05.fcs","Stanford","1349","2",0.413848631239936,4626,"CD14-Lineage-",11178
"CD16+CD56-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0753265342637323,842,"CD14-Lineage-",11178
"CD16-CD56+","1349-2_D5_D05.fcs","Stanford","1349","2",0.368223295759528,4116,"CD14-Lineage-",11178
"CD14+CD16+","1349-2_D5_D05.fcs","Stanford","1349","2",0.0116364427285827,428,"CD14+Lineage-",36781
"HLADR+","1349-2_D5_D05.fcs","Stanford","1349","2",0.829874621703416,3839,"CD16-CD56-",4626
"CD11c+CD123+","1349-2_D5_D05.fcs","Stanford","1349","2",0.257358687158114,988,"HLADR+",3839
"CD11c-CD123-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0536598072414691,206,"HLADR+",3839
"CD11c-CD123+","1349-2_D5_D05.fcs","Stanford","1349","2",0.168793956759573,648,"HLADR+",3839
"CD11c+CD123-","1349-2_D5_D05.fcs","Stanford","1349","2",0.520187548840844,1997,"HLADR+",3839
"CD14-Lineage-","1349-2_D5_D05.fcs","Stanford","1349","2",0.0850167325829023,11178,"Live",131480
"Monocytes","1349-2_D5_D05.fcs","Stanford","1349","2",0.999274484285479,133601,"root",133698
"CD16+CD56-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0742486217321714,835,"CD14-Lineage-",11246
"CD16+CD56+","1349-3_D6_D06.fcs","Stanford","1349","3",0.136670816290237,1537,"CD14-Lineage-",11246
"CD16-CD56-","1349-3_D6_D06.fcs","Stanford","1349","3",0.426018139783034,4791,"CD14-Lineage-",11246
"CD16-CD56+","1349-3_D6_D06.fcs","Stanford","1349","3",0.363062422194558,4083,"CD14-Lineage-",11246
"CD14+CD16+","1349-3_D6_D06.fcs","Stanford","1349","3",0.0116063266945514,419,"CD14+Lineage-",36101
"HLADR+","1349-3_D6_D06.fcs","Stanford","1349","3",0.850135671049885,4073,"CD16-CD56-",4791
"CD11c+CD123+","1349-3_D6_D06.fcs","Stanford","1349","3",0.258286275472625,1052,"HLADR+",4073
"CD11c+CD123-","1349-3_D6_D06.fcs","Stanford","1349","3",0.523201571323349,2131,"HLADR+",4073
"CD11c-CD123-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0618708568622637,252,"HLADR+",4073
"CD11c-CD123+","1349-3_D6_D06.fcs","Stanford","1349","3",0.156641296341763,638,"HLADR+",4073
"CD14-Lineage-","1349-3_D6_D06.fcs","Stanford","1349","3",0.0875911271730326,11246,"Live",128392
"Monocytes","1349-3_D6_D06.fcs","Stanford","1349","3",0.999188274393886,130480,"root",130586
"CD16+CD56-","1369_1_D7_D07.fcs","Yale","1369","1",0.365904365904366,1232,"CD14-Lineage-",3367
"CD16+CD56+","1369_1_D7_D07.fcs","Yale","1369","1",0.128007128007128,431,"CD14-Lineage-",3367
"CD16-CD56+","1369_1_D7_D07.fcs","Yale","1369","1",0.0602910602910603,203,"CD14-Lineage-",3367
"CD16-CD56-","1369_1_D7_D07.fcs","Yale","1369","1",0.445797445797446,1501,"CD14-Lineage-",3367
"CD14+CD16+","1369_1_D7_D07.fcs","Yale","1369","1",0.0151578073089701,146,"CD14+Lineage-",9632
"HLADR+","1369_1_D7_D07.fcs","Yale","1369","1",0.283144570286476,425,"CD16-CD56-",1501
"CD11c-CD123-","1369_1_D7_D07.fcs","Yale","1369","1",0.185882352941176,79,"HLADR+",425
"CD11c-CD123+","1369_1_D7_D07.fcs","Yale","1369","1",0.696470588235294,296,"HLADR+",425
"CD11c+CD123-","1369_1_D7_D07.fcs","Yale","1369","1",0.108235294117647,46,"HLADR+",425
"CD11c+CD123+","1369_1_D7_D07.fcs","Yale","1369","1",0.00941176470588235,4,"HLADR+",425
"CD14-Lineage-","1369_1_D7_D07.fcs","Yale","1369","1",0.0981346546196444,3367,"Live",34310
"Monocytes","1369_1_D7_D07.fcs","Yale","1369","1",0.999331977926227,34407,"root",34430
"CD16-CD56+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0260090960773167,183,"CD14-Lineage-",7036
"CD16-CD56-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.397527003979534,2797,"CD14-Lineage-",7036
"CD16+CD56+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0299886299033542,211,"CD14-Lineage-",7036
"CD16+CD56-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.546475270039795,3845,"CD14-Lineage-",7036
"CD14+CD16+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0213406035536335,454,"CD14+Lineage-",21274
"HLADR+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.763675366464069,2136,"CD16-CD56-",2797
"CD11c-CD123-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0866104868913858,185,"HLADR+",2136
"CD11c-CD123+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.190543071161049,407,"HLADR+",2136
"CD11c+CD123-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.695692883895131,1486,"HLADR+",2136
"CD11c+CD123+","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0271535580524345,58,"HLADR+",2136
"CD14-Lineage-","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.0784479875125432,7036,"Live",89690
"Monocytes","1369_1_DC,2f,MONO,2f,NK.fcs","Baylor","1369","1",0.995375582191025,90187,"root",90606
"CD16+CD56-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0908322771440642,645,"CD14-Lineage-",7101
"CD16-CD56-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.227573581185748,1616,"CD14-Lineage-",7101
"CD16-CD56+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0953386846922969,677,"CD14-Lineage-",7101
"CD16+CD56+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.58625545697789,4163,"CD14-Lineage-",7101
"CD14+CD16+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0184359067734887,405,"CD14+Lineage-",21968
"HLADR+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.317450495049505,513,"CD16-CD56-",1616
"CD11c-CD123-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.155945419103314,80,"HLADR+",513
"CD11c-CD123+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.487329434697856,250,"HLADR+",513
"CD11c+CD123-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.34307992202729,176,"HLADR+",513
"CD11c+CD123+","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.01364522417154,7,"HLADR+",513
"CD14-Lineage-","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.0900879185009451,7101,"Live",78823
"Monocytes","1369_1_DcMonNk_D07.fcs","NHLBI","1369","1",0.999221068249258,80817,"root",80880
"CD16-CD56-","1369_2_D8_D08.fcs","Yale","1369","2",0.423621278672523,1736,"CD14-Lineage-",4098
"CD16+CD56+","1369_2_D8_D08.fcs","Yale","1369","2",0.104197169350903,427,"CD14-Lineage-",4098
"CD16+CD56-","1369_2_D8_D08.fcs","Yale","1369","2",0.40165934602245,1646,"CD14-Lineage-",4098
"CD16-CD56+","1369_2_D8_D08.fcs","Yale","1369","2",0.070522205954124,289,"CD14-Lineage-",4098
"CD14+CD16+","1369_2_D8_D08.fcs","Yale","1369","2",0.0150715900527506,180,"CD14+Lineage-",11943
"HLADR+","1369_2_D8_D08.fcs","Yale","1369","2",0.304147465437788,528,"CD16-CD56-",1736
"CD11c-CD123-","1369_2_D8_D08.fcs","Yale","1369","2",0.172348484848485,91,"HLADR+",528
"CD11c-CD123+","1369_2_D8_D08.fcs","Yale","1369","2",0.647727272727273,342,"HLADR+",528
"CD11c+CD123+","1369_2_D8_D08.fcs","Yale","1369","2",0.00946969696969697,5,"HLADR+",528
"CD11c+CD123-","1369_2_D8_D08.fcs","Yale","1369","2",0.170454545454545,90,"HLADR+",528
"CD14-Lineage-","1369_2_D8_D08.fcs","Yale","1369","2",0.0960663884851611,4098,"Live",42658
"Monocytes","1369_2_D8_D08.fcs","Yale","1369","2",0.999206867593543,42834,"root",42868
"CD16+CD56+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0258675078864353,82,"CD14-Lineage-",3170
"CD16+CD56-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.512302839116719,1624,"CD14-Lineage-",3170
"CD16-CD56+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0293375394321767,93,"CD14-Lineage-",3170
"CD16-CD56-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.432492113564669,1371,"CD14-Lineage-",3170
"CD14+CD16+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0185306873439348,141,"CD14+Lineage-",7609
"HLADR+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.730123997082422,1001,"CD16-CD56-",1371
"CD11c-CD123-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0799200799200799,80,"HLADR+",1001
"CD11c-CD123+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.213786213786214,214,"HLADR+",1001
"CD11c+CD123+","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.026973026973027,27,"HLADR+",1001
"CD11c+CD123-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.679320679320679,680,"HLADR+",1001
"CD14-Lineage-","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.0963642996108949,3170,"Live",32896
"Monocytes","1369_2_DC,2f,MONO,2f,NK.fcs","Baylor","1369","2",0.997012403053988,33038,"root",33137
"CD16+CD56-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0687776642832823,606,"CD14-Lineage-",8811
"CD16-CD56-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.240948813982522,2123,"CD14-Lineage-",8811
"CD16-CD56+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.105890364317331,933,"CD14-Lineage-",8811
"CD16+CD56+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.584383157416865,5149,"CD14-Lineage-",8811
"CD14+CD16+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0199356338279993,446,"CD14+Lineage-",22372
"HLADR+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.286387187941592,608,"CD16-CD56-",2123
"CD11c-CD123-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.1875,114,"HLADR+",608
"CD11c+CD123+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0115131578947368,7,"HLADR+",608
"CD11c+CD123-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.491776315789474,299,"HLADR+",608
"CD11c-CD123+","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.309210526315789,188,"HLADR+",608
"CD14-Lineage-","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.0994088047476138,8811,"Live",88634
"Monocytes","1369_2_DcMonNk_D08.fcs","NHLBI","1369","2",0.999285376606528,90892,"root",90957
"CD16+CD56-","1369_3_D9_D09.fcs","Yale","1369","3",0.416536172878171,1330,"CD14-Lineage-",3193
"CD16-CD56-","1369_3_D9_D09.fcs","Yale","1369","3",0.442217350454118,1412,"CD14-Lineage-",3193
"CD16-CD56+","1369_3_D9_D09.fcs","Yale","1369","3",0.056686501722518,181,"CD14-Lineage-",3193
"CD16+CD56+","1369_3_D9_D09.fcs","Yale","1369","3",0.0845599749451926,270,"CD14-Lineage-",3193
"CD14+CD16+","1369_3_D9_D09.fcs","Yale","1369","3",0.0149900456727954,128,"CD14+Lineage-",8539
"HLADR+","1369_3_D9_D09.fcs","Yale","1369","3",0.303116147308782,428,"CD16-CD56-",1412
"CD11c+CD123-","1369_3_D9_D09.fcs","Yale","1369","3",0.147196261682243,63,"HLADR+",428
"CD11c-CD123-","1369_3_D9_D09.fcs","Yale","1369","3",0.161214953271028,69,"HLADR+",428
"CD11c-CD123+","1369_3_D9_D09.fcs","Yale","1369","3",0.672897196261682,288,"HLADR+",428
"CD11c+CD123+","1369_3_D9_D09.fcs","Yale","1369","3",0.0186915887850467,8,"HLADR+",428
"CD14-Lineage-","1369_3_D9_D09.fcs","Yale","1369","3",0.100103458005455,3193,"Live",31897
"Monocytes","1369_3_D9_D09.fcs","Yale","1369","3",0.999127290861489,32056,"root",32084
"CD16-CD56-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.408016443987667,3176,"CD14-Lineage-",7784
"CD16-CD56+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0287769784172662,224,"CD14-Lineage-",7784
"CD16+CD56+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.025950668036999,202,"CD14-Lineage-",7784
"CD16+CD56-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.537255909558068,4182,"CD14-Lineage-",7784
"CD14+CD16+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0222245796424972,419,"CD14+Lineage-",18853
"HLADR+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.700566750629723,2225,"CD16-CD56-",3176
"CD11c+CD123-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.648988764044944,1444,"HLADR+",2225
"CD11c-CD123+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.218426966292135,486,"HLADR+",2225
"CD11c+CD123+","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.028314606741573,63,"HLADR+",2225
"CD11c-CD123-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.104269662921348,232,"HLADR+",2225
"CD14-Lineage-","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.0853658536585366,7784,"Live",91184
"Monocytes","1369_3_DC,2f,MONO,2f,NK.fcs","Baylor","1369","3",0.997050275452219,91940,"root",92212
"CD16-CD56+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.096410593127599,881,"CD14-Lineage-",9138
"CD16-CD56-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.248413219522872,2270,"CD14-Lineage-",9138
"CD16+CD56+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.584591814401401,5342,"CD14-Lineage-",9138
"CD16+CD56-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0705843729481287,645,"CD14-Lineage-",9138
"CD14+CD16+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0210836744575025,479,"CD14+Lineage-",22719
"HLADR+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.237004405286344,538,"CD16-CD56-",2270
"CD11c+CD123+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.0204460966542751,11,"HLADR+",538
"CD11c-CD123-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.163568773234201,88,"HLADR+",538
"CD11c+CD123-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.494423791821561,266,"HLADR+",538
"CD11c-CD123+","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.321561338289963,173,"HLADR+",538
"CD14-Lineage-","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.10071197125664,9138,"Live",90734
"Monocytes","1369_3_DcMonNk_D09.fcs","NHLBI","1369","3",0.999268793616998,92929,"root",92997
"CD16-CD56+","1369-1_D7_D07.fcs","Stanford","1369","1",0.103118177237866,3684,"CD14-Lineage-",35726
"CD16+CD56+","1369-1_D7_D07.fcs","Stanford","1369","1",0.282483345462688,10092,"CD14-Lineage-",35726
"CD16-CD56-","1369-1_D7_D07.fcs","Stanford","1369","1",0.471729272798522,16853,"CD14-Lineage-",35726
"CD16+CD56-","1369-1_D7_D07.fcs","Stanford","1369","1",0.142669204500924,5097,"CD14-Lineage-",35726
"CD14+CD16+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0106473106953953,465,"CD14+Lineage-",43673
"HLADR+","1369-1_D7_D07.fcs","Stanford","1369","1",0.79018572361004,13317,"CD16-CD56-",16853
"CD11c-CD123-","1369-1_D7_D07.fcs","Stanford","1369","1",0.0382969137193062,510,"HLADR+",13317
"CD11c-CD123+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0458812044754825,611,"HLADR+",13317
"CD11c+CD123+","1369-1_D7_D07.fcs","Stanford","1369","1",0.0266576556281445,355,"HLADR+",13317
"CD11c+CD123-","1369-1_D7_D07.fcs","Stanford","1369","1",0.889164226177067,11841,"HLADR+",13317
"CD14-Lineage-","1369-1_D7_D07.fcs","Stanford","1369","1",0.151548958806137,35726,"Live",235739
"Monocytes","1369-1_D7_D07.fcs","Stanford","1369","1",0.999675942467324,240620,"root",240698
"CD16+CD56+","1369-2_D8_D08.fcs","Stanford","1369","2",0.274606696248487,8169,"CD14-Lineage-",29748
"CD16+CD56-","1369-2_D8_D08.fcs","Stanford","1369","2",0.142295280354982,4233,"CD14-Lineage-",29748
"CD16-CD56+","1369-2_D8_D08.fcs","Stanford","1369","2",0.099771413204249,2968,"CD14-Lineage-",29748
"CD16-CD56-","1369-2_D8_D08.fcs","Stanford","1369","2",0.483326610192282,14378,"CD14-Lineage-",29748
"CD14+CD16+","1369-2_D8_D08.fcs","Stanford","1369","2",0.00739441370935096,274,"CD14+Lineage-",37055
"HLADR+","1369-2_D8_D08.fcs","Stanford","1369","2",0.777715954931145,11182,"CD16-CD56-",14378
"CD11c-CD123+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0447147200858523,500,"HLADR+",11182
"CD11c+CD123+","1369-2_D8_D08.fcs","Stanford","1369","2",0.0277231264532284,310,"HLADR+",11182
"CD11c-CD123-","1369-2_D8_D08.fcs","Stanford","1369","2",0.0386335181541764,432,"HLADR+",11182
"CD11c+CD123-","1369-2_D8_D08.fcs","Stanford","1369","2",0.888928635306743,9940,"HLADR+",11182
"CD14-Lineage-","1369-2_D8_D08.fcs","Stanford","1369","2",0.151646301365673,29748,"Live",196167
"Monocytes","1369-2_D8_D08.fcs","Stanford","1369","2",0.999580635337464,200219,"root",200303
"CD16+CD56-","1369-3_D9_D09.fcs","Stanford","1369","3",0.148770304651314,4561,"CD14-Lineage-",30658
"CD16+CD56+","1369-3_D9_D09.fcs","Stanford","1369","3",0.2736642964316,8390,"CD14-Lineage-",30658
"CD16-CD56+","1369-3_D9_D09.fcs","Stanford","1369","3",0.0967773501206863,2967,"CD14-Lineage-",30658
"CD16-CD56-","1369-3_D9_D09.fcs","Stanford","1369","3",0.480788048796399,14740,"CD14-Lineage-",30658
"CD14+CD16+","1369-3_D9_D09.fcs","Stanford","1369","3",0.00663996343987742,247,"CD14+Lineage-",37199
"HLADR+","1369-3_D9_D09.fcs","Stanford","1369","3",0.769402985074627,11341,"CD16-CD56-",14740
"CD11c+CD123+","1369-3_D9_D09.fcs","Stanford","1369","3",0.0248655321400229,282,"HLADR+",11341
"CD11c-CD123+","1369-3_D9_D09.fcs","Stanford","1369","3",0.0454104576316022,515,"HLADR+",11341
"CD11c+CD123-","1369-3_D9_D09.fcs","Stanford","1369","3",0.889251388766423,10085,"HLADR+",11341
"CD11c-CD123-","1369-3_D9_D09.fcs","Stanford","1369","3",0.0404726214619522,459,"HLADR+",11341
"CD14-Lineage-","1369-3_D9_D09.fcs","Stanford","1369","3",0.148613144347388,30658,"Live",206294
"Monocytes","1369-3_D9_D09.fcs","Stanford","1369","3",0.999596561756902,210604,"root",210689
"CD16+CD56+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.428817253642308,3738,"CD14-Lineage-",8717
"CD16+CD56-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.0743375014339796,648,"CD14-Lineage-",8717
"CD16-CD56+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.261557875415854,2280,"CD14-Lineage-",8717
"CD16-CD56-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.235287369507858,2051,"CD14-Lineage-",8717
"CD14+CD16+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.0212922173274596,377,"CD14+Lineage-",17706
"HLADR+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.271574841540712,557,"CD16-CD56-",2051
"CD11c+CD123-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.377019748653501,210,"HLADR+",557
"CD11c-CD123+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.231597845601436,129,"HLADR+",557
"CD11c+CD123+","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.25673249551167,143,"HLADR+",557
"CD11c-CD123-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.134649910233393,75,"HLADR+",557
"CD14-Lineage-","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.136520962866674,8717,"Live",63851
"Monocytes","DC_MONO_NK_12828001_001.fcs","CIMR","12828","1",0.999923373996199,65247,"root",65252
"CD16+CD56+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.416935483870968,3619,"CD14-Lineage-",8680
"CD16-CD56+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.279377880184332,2425,"CD14-Lineage-",8680
"CD16+CD56-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.0764976958525346,664,"CD14-Lineage-",8680
"CD16-CD56-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.227188940092166,1972,"CD14-Lineage-",8680
"CD14+CD16+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.019419115163796,345,"CD14+Lineage-",17766
"HLADR+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.306288032454361,604,"CD16-CD56-",1972
"CD11c+CD123+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.278145695364238,168,"HLADR+",604
"CD11c+CD123-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.326158940397351,197,"HLADR+",604
"CD11c-CD123+","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.25,151,"HLADR+",604
"CD11c-CD123-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.145695364238411,88,"HLADR+",604
"CD14-Lineage-","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.136223104568496,8680,"Live",63719
"Monocytes","DC_MONO_NK_12828001_002.fcs","CIMR","12828","2",0.999984615147925,64998,"root",64999
"CD16-CD56+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.242112643140921,2072,"CD14-Lineage-",8558
"CD16+CD56-","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.080158915634494,686,"CD14-Lineage-",8558
"CD16-CD56-","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.236387006309885,2023,"CD14-Lineage-",8558
"CD16+CD56+","DC_MONO_NK_12828001.fcs","CIMR","12828","3",0.4413414349147,3777,"CD14-Lineage-",8558
